SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
3725,26110,Herons,Ardea purpurea,Purple Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.31E8,180000-380000,estimated,Decreasing,suspected
3727,26220,Herons,Egretta picata,Pied Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,2450000.0,16700-66700,estimated,Unknown,suspected
3728,26120,Herons,Ardea alba,Great White Egret,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.46E8,590000-2200000,estimated,Unknown,not applicable
3730,26000,Herons,Bubulcus ibis,Cattle Egret,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3.55E8,Unknown,estimated,Increasing,suspected
3732,25950,Herons,Ardeola grayii,Indian Pond Heron,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,1.09E7,66700-667000,estimated,Unknown,not applicable
3733,25960,Herons,Ardeola bacchus,Chinese Pond Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,9030000.0,16700-667000,estimated,Stable,suspected
3734,25970,Herons,Ardeola speciosa,Javan Pond Heron,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,6360000.0,6700-67000,estimated,Unknown,not applicable
3735,25980,Herons,Ardeola idae,Malagasy Pond Heron,EN,False,False,False,True,False,Full migrant,True,True,True,0,C2a(ii),1050000.0,1000-2499,estimated,Decreasing,inferred
3736,25990,Herons,Ardeola rufiventris,Rufous-bellied Heron,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,8070000.0,6700-67000,estimated,Unknown,not applicable
3740,25600,Herons,Agamia agami,Agami Heron,NT,False,False,False,True,False,Not a migrant,True,True,False,0,A3c+4c,1.33E7,Unknown,not applicable,Decreasing,suspected
3742,25850,Herons,Nycticorax nycticorax,Black-crowned Night Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,2.48E8,Unknown,estimated,Decreasing,suspected
3743,25860,Herons,Nycticorax caledonicus,Nankeen Night Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.16E7,24700-743000,estimated,Stable,suspected
3745,25780,Herons,Oroanassa magnifica,White-eared Night Heron,EN,False,False,False,True,False,Full migrant,True,True,False,0,C2a(i),2180000.0,250-999,estimated,Decreasing,suspected
3746,25790,Herons,Gorsachius goisagi,Japanese Night Heron,VU,False,False,False,True,False,Full migrant,True,True,False,0,C2a(ii),1010000.0,5000-9999,suspected,Decreasing,inferred
3747,25800,Herons,Gorsachius melanolophus,Malay Night Heron,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.04E7,1300-13000,estimated,Unknown,not applicable
3750,25580,Herons,Tigrisoma fasciatum,Fasciated Tiger-heron,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.44E7,20000-49999,suspected,Decreasing,suspected
3751,25570,Herons,Tigrisoma lineatum,Rufescent Tiger-heron,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.69E7,50000-499999,suspected,Stable,suspected
3752,25550,Herons,Zonerodius heliosylus,Forest Bittern,NT,False,False,False,True,False,Not a migrant,True,True,False,0,C1,1270000.0,1500-7000,estimated,Decreasing,suspected
3754,25620,Herons,Zebrilus undulatus,Zigzag Heron,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,7800000.0,Unknown,not applicable,Decreasing,suspected
3755,25670,Herons,Ixobrychus involucris,Stripe-backed Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.55E7,73300-683000,estimated,Stable,suspected
3757,25720,Herons,Ixobrychus sinensis,Yellow Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5.15E7,66700-667000,estimated,Unknown,not applicable
3758,25710,Herons,Ixobrychus novaezelandiae,New Zealand Little Bittern,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,0,estimated,,not applicable
3759,25680,Herons,Ixobrychus exilis,Least Bittern,LC,False,False,False,True,False,Full migrant,True,True,True,0,,4.13E7,Unknown,estimated,Stable,estimated
3760,25730,Herons,Ixobrychus eurhythmus,Schrenck's Bittern,LC,False,False,False,True,False,Full migrant,True,True,True,0,,8610000.0,670-17000,estimated,Decreasing,suspected
3761,25740,Herons,Ixobrychus cinnamomeus,Cinnamon Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.64E7,83300-1330000,estimated,Unknown,suspected
3762,25750,Herons,Ixobrychus sturmii,Dwarf Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.24E7,16700-66700,estimated,Unknown,not applicable
3763,25760,Herons,Ixobrychus flavicollis,Black Bittern,LC,False,False,False,True,False,Full migrant,True,True,True,0,,4.92E7,30000-214000,estimated,Unknown,suspected
3764,25650,Herons,Botaurus lentiginosus,American Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.76E7,Unknown,estimated,Decreasing,estimated
3765,25660,Herons,Botaurus pinnatus,Pinnated Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.61E7,50000-499999,estimated,Stable,suspected
